track_id,sample_id,instrument,genre,vggish_filename,openl3_filename
1039,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1039__1.json,irmas-openl3/[org][jaz_blu]1039__1.npz
0578,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0578__3.json,irmas-openl3/[gac][pop_roc]0578__3.npz
0785,1,gel,jaz_blu,irmas-vggish/036__[gel][dru][jaz_blu]0785__1.json,irmas-openl3/036__[gel][dru][jaz_blu]0785__1.npz
0785,1,dru,jaz_blu,irmas-vggish/036__[gel][dru][jaz_blu]0785__1.json,irmas-openl3/036__[gel][dru][jaz_blu]0785__1.npz
1939,1,tru,cla,irmas-vggish/[tru][cla]1939__1.json,irmas-openl3/[tru][cla]1939__1.npz
1581,3,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1581__3.json,irmas-openl3/[sax][jaz_blu]1581__3.npz
2324,3,voi,pop_roc,irmas-vggish/242__[voi][dru][pop_roc]2324__3.json,irmas-openl3/242__[voi][dru][pop_roc]2324__3.npz
2324,3,dru,pop_roc,irmas-vggish/242__[voi][dru][pop_roc]2324__3.json,irmas-openl3/242__[voi][dru][pop_roc]2324__3.npz
0757,3,gel,cou_fol,irmas-vggish/209__[gel][nod][cou_fol]0757__3.json,irmas-openl3/209__[gel][nod][cou_fol]0757__3.npz
0757,3,nod,cou_fol,irmas-vggish/209__[gel][nod][cou_fol]0757__3.json,irmas-openl3/209__[gel][nod][cou_fol]0757__3.npz
2395,1,voi,cou_fol,irmas-vggish/031__[voi][dru][cou_fol]2395__1.json,irmas-openl3/031__[voi][dru][cou_fol]2395__1.npz
2395,1,dru,cou_fol,irmas-vggish/031__[voi][dru][cou_fol]2395__1.json,irmas-openl3/031__[voi][dru][cou_fol]2395__1.npz
0774,1,gac,cou_fol,irmas-vggish/068__[gac][nod][cou_fol]0774__1.json,irmas-openl3/068__[gac][nod][cou_fol]0774__1.npz
0774,1,nod,cou_fol,irmas-vggish/068__[gac][nod][cou_fol]0774__1.json,irmas-openl3/068__[gac][nod][cou_fol]0774__1.npz
1218,3,org,pop_roc,irmas-vggish/[org][pop_roc]1218__3.json,irmas-openl3/[org][pop_roc]1218__3.npz
1929,1,tru,cla,irmas-vggish/[tru][cla]1929__1.json,irmas-openl3/[tru][cla]1929__1.npz
2083,3,vio,cla,irmas-vggish/[vio][cla]2083__3.json,irmas-openl3/[vio][cla]2083__3.npz
0815,3,gel,jaz_blu,irmas-vggish/171__[gel][dru][jaz_blu]0815__3.json,irmas-openl3/171__[gel][dru][jaz_blu]0815__3.npz
0815,3,dru,jaz_blu,irmas-vggish/171__[gel][dru][jaz_blu]0815__3.json,irmas-openl3/171__[gel][dru][jaz_blu]0815__3.npz
0663,3,gac,cla,irmas-vggish/[gac][cla]0663__3.json,irmas-openl3/[gac][cla]0663__3.npz
0259,2,cla,cla,irmas-vggish/[cla][cla]0259__2.json,irmas-openl3/[cla][cla]0259__2.npz
2333,1,voi,pop_roc,irmas-vggish/[voi][pop_roc]2333__1.json,irmas-openl3/[voi][pop_roc]2333__1.npz
2294,2,voi,pop_roc,irmas-vggish/011__[voi][dru][pop_roc]2294__2.json,irmas-openl3/011__[voi][dru][pop_roc]2294__2.npz
2294,2,dru,pop_roc,irmas-vggish/011__[voi][dru][pop_roc]2294__2.json,irmas-openl3/011__[voi][dru][pop_roc]2294__2.npz
0366,1,flu,cla,irmas-vggish/[flu][cla]0366__1.json,irmas-openl3/[flu][cla]0366__1.npz
0293,1,cla,pop_roc,irmas-vggish/[cla][pop_roc]0293__1.json,irmas-openl3/[cla][pop_roc]0293__1.npz
1607,3,sax,pop_roc,irmas-vggish/[sax][pop_roc]1607__3.json,irmas-openl3/[sax][pop_roc]1607__3.npz
0989,2,gel,cla,irmas-vggish/[gel][cla]0989__2.json,irmas-openl3/[gel][cla]0989__2.npz
0163,3,cla,cla,irmas-vggish/[cla][cla]0163__3.json,irmas-openl3/[cla][cla]0163__3.npz
0652,2,gac,pop_roc,irmas-vggish/[gac][pop_roc]0652__2.json,irmas-openl3/[gac][pop_roc]0652__2.npz
0173,3,cla,cla,irmas-vggish/[cla][cla]0173__3.json,irmas-openl3/[cla][cla]0173__3.npz
2175,1,vio,cla,irmas-vggish/103__[vio][nod][cla]2175__1.json,irmas-openl3/103__[vio][nod][cla]2175__1.npz
2175,1,nod,cla,irmas-vggish/103__[vio][nod][cla]2175__1.json,irmas-openl3/103__[vio][nod][cla]2175__1.npz
0376,1,flu,cla,irmas-vggish/[flu][cla]0376__1.json,irmas-openl3/[flu][cla]0376__1.npz
1617,3,sax,pop_roc,irmas-vggish/[sax][pop_roc]1617__3.json,irmas-openl3/[sax][pop_roc]1617__3.npz
1945,1,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1945__1.json,irmas-openl3/[tru][jaz_blu]1945__1.npz
0642,2,gac,pop_roc,irmas-vggish/[gac][pop_roc]0642__2.json,irmas-openl3/[gac][pop_roc]0642__2.npz
1132,2,org,pop_roc,irmas-vggish/[org][pop_roc]1132__2.json,irmas-openl3/[org][pop_roc]1132__2.npz
2231,2,vio,jaz_blu,irmas-vggish/[vio][jaz_blu]2231__2.json,irmas-openl3/[vio][jaz_blu]2231__2.npz
0953,1,gel,pop_roc,irmas-vggish/211__[gel][dru][pop_roc]0953__1.json,irmas-openl3/211__[gel][dru][pop_roc]0953__1.npz
0953,1,dru,pop_roc,irmas-vggish/211__[gel][dru][pop_roc]0953__1.json,irmas-openl3/211__[gel][dru][pop_roc]0953__1.npz
1393,3,pia,cla,irmas-vggish/219__[pia][nod][cla]1393__3.json,irmas-openl3/219__[pia][nod][cla]1393__3.npz
1393,3,nod,cla,irmas-vggish/219__[pia][nod][cla]1393__3.json,irmas-openl3/219__[pia][nod][cla]1393__3.npz
0420,1,flu,pop_roc,irmas-vggish/093__[flu][dru][pop_roc]0420__1.json,irmas-openl3/093__[flu][dru][pop_roc]0420__1.npz
0420,1,dru,pop_roc,irmas-vggish/093__[flu][dru][pop_roc]0420__1.json,irmas-openl3/093__[flu][dru][pop_roc]0420__1.npz
2500,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2500__3.json,irmas-openl3/[voi][pop_roc]2500__3.npz
0500,1,flu,jaz_blu,irmas-vggish/[flu][jaz_blu]0500__1.json,irmas-openl3/[flu][jaz_blu]0500__1.npz
1524,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1524__1.json,irmas-openl3/[pia][jaz_blu]1524__1.npz
0996,3,gel,jaz_blu,irmas-vggish/[gel][jaz_blu]0996__3.json,irmas-openl3/[gel][jaz_blu]0996__3.npz
1090,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1090__1.json,irmas-openl3/[org][jaz_blu]1090__1.npz
2510,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2510__3.json,irmas-openl3/[voi][pop_roc]2510__3.npz
1933,3,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1933__3.json,irmas-openl3/[tru][jaz_blu]1933__3.npz
0790,2,gel,jaz_blu,irmas-vggish/213__[gel][nod][jaz_blu]0790__2.json,irmas-openl3/213__[gel][nod][jaz_blu]0790__2.npz
0790,2,nod,jaz_blu,irmas-vggish/213__[gel][nod][jaz_blu]0790__2.json,irmas-openl3/213__[gel][nod][jaz_blu]0790__2.npz
1534,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1534__1.json,irmas-openl3/[pia][jaz_blu]1534__1.npz
1302,2,pia,pop_roc,irmas-vggish/[pia][pop_roc]1302__2.json,irmas-openl3/[pia][pop_roc]1302__2.npz
0321,2,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0321__2.json,irmas-openl3/[cla][jaz_blu]0321__2.npz
0065,1,cel,pop_roc,irmas-vggish/[cel][pop_roc]0065__1.json,irmas-openl3/[cel][pop_roc]0065__1.npz
0778,1,gel,jaz_blu,irmas-vggish/097__[gel][dru][jaz_blu]0778__1.json,irmas-openl3/097__[gel][dru][jaz_blu]0778__1.npz
0778,1,dru,jaz_blu,irmas-vggish/097__[gel][dru][jaz_blu]0778__1.json,irmas-openl3/097__[gel][dru][jaz_blu]0778__1.npz
1379,1,pia,cla,irmas-vggish/178__[pia][nod][cla]1379__1.json,irmas-openl3/178__[pia][nod][cla]1379__1.npz
1379,1,nod,cla,irmas-vggish/178__[pia][nod][cla]1379__1.json,irmas-openl3/178__[pia][nod][cla]1379__1.npz
2252,1,vio,pop_roc,irmas-vggish/[vio][pop_roc]2252__1.json,irmas-openl3/[vio][pop_roc]2252__1.npz
2355,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2355__3.json,irmas-openl3/[voi][pop_roc]2355__3.npz
1118,3,org,jaz_blu,irmas-vggish/227__[org][dru][jaz_blu]1118__3.json,irmas-openl3/227__[org][dru][jaz_blu]1118__3.npz
1118,3,dru,jaz_blu,irmas-vggish/227__[org][dru][jaz_blu]1118__3.json,irmas-openl3/227__[org][dru][jaz_blu]1118__3.npz
2456,3,voi,lat_sou,irmas-vggish/200__[voi][dru][lat_sou]2456__3.json,irmas-openl3/200__[voi][dru][lat_sou]2456__3.npz
2456,3,dru,lat_sou,irmas-vggish/200__[voi][dru][lat_sou]2456__3.json,irmas-openl3/200__[voi][dru][lat_sou]2456__3.npz
1371,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1371__1.json,irmas-openl3/[pia][jaz_blu]1371__1.npz
2278,2,vio,cla,irmas-vggish/[vio][cla]2278__2.json,irmas-openl3/[vio][cla]2278__2.npz
1493,3,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1493__3.json,irmas-openl3/[pia][jaz_blu]1493__3.npz
2046,3,tru,pop_roc,irmas-vggish/[tru][pop_roc]2046__3.json,irmas-openl3/[tru][pop_roc]2046__3.npz
2345,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2345__3.json,irmas-openl3/[voi][pop_roc]2345__3.npz
0615,1,gac,cla,irmas-vggish/[gac][cla]0615__1.json,irmas-openl3/[gac][cla]0615__1.npz
1884,1,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1884__1.json,irmas-openl3/[tru][jaz_blu]1884__1.npz
2450,1,voi,cou_fol,irmas-vggish/236__[voi][nod][cou_fol]2450__1.json,irmas-openl3/236__[voi][nod][cou_fol]2450__1.npz
2450,1,nod,cou_fol,irmas-vggish/236__[voi][nod][cou_fol]2450__1.json,irmas-openl3/236__[voi][nod][cou_fol]2450__1.npz
1019,1,gel,pop_roc,irmas-vggish/[gel][pop_roc]1019__1.json,irmas-openl3/[gel][pop_roc]1019__1.npz
1483,3,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1483__3.json,irmas-openl3/[pia][jaz_blu]1483__3.npz
1251,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1251__3.json,irmas-openl3/[org][jaz_blu]1251__3.npz
0563,1,gac,cla,irmas-vggish/[gac][cla]0563__1.json,irmas-openl3/[gac][cla]0563__1.npz
2079,1,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]2079__1.json,irmas-openl3/[tru][jaz_blu]2079__1.npz
0205,3,cla,jaz_blu,irmas-vggish/[cla][jaz_blu]0205__3.json,irmas-openl3/[cla][jaz_blu]0205__3.npz
0531,3,gac,jaz_blu,irmas-vggish/[gac][jaz_blu]0531__3.json,irmas-openl3/[gac][jaz_blu]0531__3.npz
0700,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0700__1.json,irmas-openl3/[gac][pop_roc]0700__1.npz
0488,1,flu,pop_roc,irmas-vggish/[flu][pop_roc]0488__1.json,irmas-openl3/[flu][pop_roc]0488__1.npz
2488,3,voi,jaz_blu,irmas-vggish/[voi][jaz_blu]2488__3.json,irmas-openl3/[voi][jaz_blu]2488__3.npz
0085,1,cel,jaz_blu,irmas-vggish/[cel][jaz_blu]0085__1.json,irmas-openl3/[cel][jaz_blu]0085__1.npz
1381,3,pia,cla,irmas-vggish/137__[pia][nod][cla]1381__3.json,irmas-openl3/137__[pia][nod][cla]1381__3.npz
1381,3,nod,cla,irmas-vggish/137__[pia][nod][cla]1381__3.json,irmas-openl3/137__[pia][nod][cla]1381__3.npz
0678,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0678__1.json,irmas-openl3/[gac][pop_roc]0678__1.npz
0670,1,gac,cou_fol,irmas-vggish/082__[gac][nod][cou_fol]0670__1.json,irmas-openl3/082__[gac][nod][cou_fol]0670__1.npz
0670,1,nod,cou_fol,irmas-vggish/082__[gac][nod][cou_fol]0670__1.json,irmas-openl3/082__[gac][nod][cou_fol]0670__1.npz
1564,2,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1564__2.json,irmas-openl3/[sax][jaz_blu]1564__2.npz
1903,2,tru,cla,irmas-vggish/[tru][cla]1903__2.json,irmas-openl3/[tru][cla]1903__2.npz
2015,1,tru,cla,irmas-vggish/[tru][cla]2015__1.json,irmas-openl3/[tru][cla]2015__1.npz
1663,2,sax,cla,irmas-vggish/134__[sax][nod][cla]1663__2.json,irmas-openl3/134__[sax][nod][cla]1663__2.npz
1663,2,nod,cla,irmas-vggish/134__[sax][nod][cla]1663__2.json,irmas-openl3/134__[sax][nod][cla]1663__2.npz
0196,2,cla,cla,irmas-vggish/[cla][cla]0196__2.json,irmas-openl3/[cla][cla]0196__2.npz
1694,1,sax,cla,irmas-vggish/011__[sax][nod][cla]1694__1.json,irmas-openl3/011__[sax][nod][cla]1694__1.npz
1694,1,nod,cla,irmas-vggish/011__[sax][nod][cla]1694__1.json,irmas-openl3/011__[sax][nod][cla]1694__1.npz
2005,1,tru,cla,irmas-vggish/[tru][cla]2005__1.json,irmas-openl3/[tru][cla]2005__1.npz
0039,3,cel,cla,irmas-vggish/038__[cel][nod][cla]0039__3.json,irmas-openl3/038__[cel][nod][cla]0039__3.npz
0039,3,nod,cla,irmas-vggish/038__[cel][nod][cla]0039__3.json,irmas-openl3/038__[cel][nod][cla]0039__3.npz
1913,2,tru,cla,irmas-vggish/[tru][cla]1913__2.json,irmas-openl3/[tru][cla]1913__2.npz
2176,1,vio,cla,irmas-vggish/122__[vio][nod][cla]2176__1.json,irmas-openl3/122__[vio][nod][cla]2176__1.npz
2176,1,nod,cla,irmas-vggish/122__[vio][nod][cla]2176__1.json,irmas-openl3/122__[vio][nod][cla]2176__1.npz
0864,1,gel,pop_roc,irmas-vggish/152__[gel][dru][pop_roc]0864__1.json,irmas-openl3/152__[gel][dru][pop_roc]0864__1.npz
0864,1,dru,pop_roc,irmas-vggish/152__[gel][dru][pop_roc]0864__1.json,irmas-openl3/152__[gel][dru][pop_roc]0864__1.npz
1668,1,sax,cla,irmas-vggish/224__[sax][nod][cla]1668__1.json,irmas-openl3/224__[sax][nod][cla]1668__1.npz
1668,1,nod,cla,irmas-vggish/224__[sax][nod][cla]1668__1.json,irmas-openl3/224__[sax][nod][cla]1668__1.npz
0263,1,cla,cla,irmas-vggish/[cla][cla]0263__1.json,irmas-openl3/[cla][cla]0263__1.npz
1431,3,pia,jaz_blu,irmas-vggish/051__[pia][dru][jaz_blu]1431__3.json,irmas-openl3/051__[pia][dru][jaz_blu]1431__3.npz
1431,3,dru,jaz_blu,irmas-vggish/051__[pia][dru][jaz_blu]1431__3.json,irmas-openl3/051__[pia][dru][jaz_blu]1431__3.npz
0193,3,cla,pop_roc,irmas-vggish/[cla][pop_roc]0193__3.json,irmas-openl3/[cla][pop_roc]0193__3.npz
0796,3,gel,jaz_blu,irmas-vggish/243__[gel][dru][jaz_blu]0796__3.json,irmas-openl3/243__[gel][dru][jaz_blu]0796__3.npz
0796,3,dru,jaz_blu,irmas-vggish/243__[gel][dru][jaz_blu]0796__3.json,irmas-openl3/243__[gel][dru][jaz_blu]0796__3.npz
1000,3,gel,jaz_blu,irmas-vggish/[gel][jaz_blu]1000__3.json,irmas-openl3/[gel][jaz_blu]1000__3.npz
0832,3,gel,pop_roc,irmas-vggish/160__[gel][dru][pop_roc]0832__3.json,irmas-openl3/160__[gel][dru][pop_roc]0832__3.npz
0832,3,dru,pop_roc,irmas-vggish/160__[gel][dru][pop_roc]0832__3.json,irmas-openl3/160__[gel][dru][pop_roc]0832__3.npz
0956,2,gel,pop_roc,irmas-vggish/072__[gel][dru][pop_roc]0956__2.json,irmas-openl3/072__[gel][dru][pop_roc]0956__2.npz
0956,2,dru,pop_roc,irmas-vggish/072__[gel][dru][pop_roc]0956__2.json,irmas-openl3/072__[gel][dru][pop_roc]0956__2.npz
1046,1,org,pop_roc,irmas-vggish/[org][pop_roc]1046__1.json,irmas-openl3/[org][pop_roc]1046__1.npz
0736,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0736__1.json,irmas-openl3/[gac][pop_roc]0736__1.npz
1277,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1277__3.json,irmas-openl3/[org][jaz_blu]1277__3.npz
1949,2,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1949__2.json,irmas-openl3/[tru][jaz_blu]1949__2.npz
2411,1,voi,cou_fol,irmas-vggish/002__[voi][dru][cou_fol]2411__1.json,irmas-openl3/002__[voi][dru][cou_fol]2411__1.npz
2411,1,dru,cou_fol,irmas-vggish/002__[voi][dru][cou_fol]2411__1.json,irmas-openl3/002__[voi][dru][cou_fol]2411__1.npz
2138,2,vio,cla,irmas-vggish/[vio][cla]2138__2.json,irmas-openl3/[vio][cla]2138__2.npz
0726,1,gac,pop_roc,irmas-vggish/[gac][pop_roc]0726__1.json,irmas-openl3/[gac][pop_roc]0726__1.npz
0555,1,gac,cla,irmas-vggish/[gac][cla]0555__1.json,irmas-openl3/[gac][cla]0555__1.npz
1010,3,gel,jaz_blu,irmas-vggish/[gel][jaz_blu]1010__3.json,irmas-openl3/[gel][jaz_blu]1010__3.npz
1056,1,org,pop_roc,irmas-vggish/[org][pop_roc]1056__1.json,irmas-openl3/[org][pop_roc]1056__1.npz
1380,2,pia,cla,irmas-vggish/144__[pia][nod][cla]1380__2.json,irmas-openl3/144__[pia][nod][cla]1380__2.npz
1380,2,nod,cla,irmas-vggish/144__[pia][nod][cla]1380__2.json,irmas-openl3/144__[pia][nod][cla]1380__2.npz
2212,3,vio,cla,irmas-vggish/[vio][cla]2212__3.json,irmas-openl3/[vio][cla]2212__3.npz
0805,3,gel,jaz_blu,irmas-vggish/175__[gel][dru][jaz_blu]0805__3.json,irmas-openl3/175__[gel][dru][jaz_blu]0805__3.npz
0805,3,dru,jaz_blu,irmas-vggish/175__[gel][dru][jaz_blu]0805__3.json,irmas-openl3/175__[gel][dru][jaz_blu]0805__3.npz
2033,1,tru,cla,irmas-vggish/[tru][cla]2033__1.json,irmas-openl3/[tru][cla]2033__1.npz
2331,1,voi,pop_roc,irmas-vggish/148__[voi][dru][pop_roc]2331__1.json,irmas-openl3/148__[voi][dru][pop_roc]2331__1.npz
2331,1,dru,pop_roc,irmas-vggish/148__[voi][dru][pop_roc]2331__1.json,irmas-openl3/148__[voi][dru][pop_roc]2331__1.npz
0681,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0681__3.json,irmas-openl3/[gac][pop_roc]0681__3.npz
1361,3,pia,cla,irmas-vggish/[pia][cla]1361__3.json,irmas-openl3/[pia][cla]1361__3.npz
0471,3,flu,pop_roc,irmas-vggish/[flu][pop_roc]0471__3.json,irmas-openl3/[flu][pop_roc]0471__3.npz
0228,2,cla,cla,irmas-vggish/097__[cla][nod][cla]0228__2.json,irmas-openl3/097__[cla][nod][cla]0228__2.npz
0228,2,nod,cla,irmas-vggish/097__[cla][nod][cla]0228__2.json,irmas-openl3/097__[cla][nod][cla]0228__2.npz
0691,3,gac,pop_roc,irmas-vggish/[gac][pop_roc]0691__3.json,irmas-openl3/[gac][pop_roc]0691__3.npz
1445,3,pia,pop_roc,irmas-vggish/[pia][pop_roc]1445__3.json,irmas-openl3/[pia][pop_roc]1445__3.npz
1099,3,org,pop_roc,irmas-vggish/[org][pop_roc]1099__3.json,irmas-openl3/[org][pop_roc]1099__3.npz
0744,2,gel,cou_fol,irmas-vggish/045__[gel][dru][cou_fol]0744__2.json,irmas-openl3/045__[gel][dru][cou_fol]0744__2.npz
0744,2,dru,cou_fol,irmas-vggish/045__[gel][dru][cou_fol]0744__2.json,irmas-openl3/045__[gel][dru][cou_fol]0744__2.npz
1696,2,sax,cla,irmas-vggish/151__[sax][nod][cla]1696__2.json,irmas-openl3/151__[sax][nod][cla]1696__2.npz
1696,2,nod,cla,irmas-vggish/151__[sax][nod][cla]1696__2.json,irmas-openl3/151__[sax][nod][cla]1696__2.npz
0874,2,gel,pop_roc,irmas-vggish/[gel][pop_roc]0874__2.json,irmas-openl3/[gel][pop_roc]0874__2.npz
2526,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2526__3.json,irmas-openl3/[voi][pop_roc]2526__3.npz
1905,3,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1905__3.json,irmas-openl3/[tru][jaz_blu]1905__3.npz
1502,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1502__1.json,irmas-openl3/[pia][jaz_blu]1502__1.npz
1334,2,pia,pop_roc,irmas-vggish/[pia][pop_roc]1334__2.json,irmas-openl3/[pia][pop_roc]1334__2.npz
1915,3,tru,jaz_blu,irmas-vggish/[tru][jaz_blu]1915__3.json,irmas-openl3/[tru][jaz_blu]1915__3.npz
2536,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2536__3.json,irmas-openl3/[voi][pop_roc]2536__3.npz
2321,1,voi,pop_roc,irmas-vggish/001__[voi][dru][pop_roc]2321__1.json,irmas-openl3/001__[voi][dru][pop_roc]2321__1.npz
2321,1,dru,pop_roc,irmas-vggish/001__[voi][dru][pop_roc]2321__1.json,irmas-openl3/001__[voi][dru][pop_roc]2321__1.npz
0944,1,gel,pop_roc,irmas-vggish/170__[gel][dru][pop_roc]0944__1.json,irmas-openl3/170__[gel][dru][pop_roc]0944__1.npz
0944,1,dru,pop_roc,irmas-vggish/170__[gel][dru][pop_roc]0944__1.json,irmas-openl3/170__[gel][dru][pop_roc]0944__1.npz
1512,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1512__1.json,irmas-openl3/[pia][jaz_blu]1512__1.npz
2274,1,vio,pop_roc,irmas-vggish/[vio][pop_roc]2274__1.json,irmas-openl3/[vio][pop_roc]2274__1.npz
1111,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1111__3.json,irmas-openl3/[org][jaz_blu]1111__3.npz
0952,2,gel,pop_roc,irmas-vggish/187__[gel][dru][pop_roc]0952__2.json,irmas-openl3/187__[gel][dru][pop_roc]0952__2.npz
0952,2,dru,pop_roc,irmas-vggish/187__[gel][dru][pop_roc]0952__2.json,irmas-openl3/187__[gel][dru][pop_roc]0952__2.npz
1634,2,sax,jaz_blu,irmas-vggish/[sax][jaz_blu]1634__2.json,irmas-openl3/[sax][jaz_blu]1634__2.npz
1357,1,pia,jaz_blu,irmas-vggish/[pia][jaz_blu]1357__1.json,irmas-openl3/[pia][jaz_blu]1357__1.npz
1258,1,org,pop_roc,irmas-vggish/[org][pop_roc]1258__1.json,irmas-openl3/[org][pop_roc]1258__1.npz
0633,1,gac,cla,irmas-vggish/[gac][cla]0633__1.json,irmas-openl3/[gac][cla]0633__1.npz
0979,2,gel,pop_roc,irmas-vggish/253__[gel][dru][pop_roc]0979__2.json,irmas-openl3/253__[gel][dru][pop_roc]0979__2.npz
0979,2,dru,pop_roc,irmas-vggish/253__[gel][dru][pop_roc]0979__2.json,irmas-openl3/253__[gel][dru][pop_roc]0979__2.npz
2437,1,voi,cou_fol,irmas-vggish/035__[voi][nod][cou_fol]2437__1.json,irmas-openl3/035__[voi][nod][cou_fol]2437__1.npz
2437,1,nod,cou_fol,irmas-vggish/035__[voi][nod][cou_fol]2437__1.json,irmas-openl3/035__[voi][nod][cou_fol]2437__1.npz
1101,3,org,jaz_blu,irmas-vggish/[org][jaz_blu]1101__3.json,irmas-openl3/[org][jaz_blu]1101__3.npz
2363,3,voi,pop_roc,irmas-vggish/[voi][pop_roc]2363__3.json,irmas-openl3/[voi][pop_roc]2363__3.npz
1248,1,org,pop_roc,irmas-vggish/[org][pop_roc]1248__1.json,irmas-openl3/[org][pop_roc]1248__1.npz
0021,1,cel,cla,irmas-vggish/075__[cel][nod][cla]0021__1.json,irmas-openl3/075__[cel][nod][cla]0021__1.npz
0021,1,nod,cla,irmas-vggish/075__[cel][nod][cla]0021__1.json,irmas-openl3/075__[cel][nod][cla]0021__1.npz
2330,2,voi,pop_roc,irmas-vggish/253__[voi][nod][pop_roc]2330__2.json,irmas-openl3/253__[voi][nod][pop_roc]2330__2.npz
2330,2,nod,pop_roc,irmas-vggish/253__[voi][nod][pop_roc]2330__2.json,irmas-openl3/253__[voi][nod][pop_roc]2330__2.npz
0797,3,gel,jaz_blu,irmas-vggish/092__[gel][dru][jaz_blu]0797__3.json,irmas-openl3/092__[gel][dru][jaz_blu]0797__3.npz
0797,3,dru,jaz_blu,irmas-vggish/092__[gel][dru][jaz_blu]0797__3.json,irmas-openl3/092__[gel][dru][jaz_blu]0797__3.npz
0776,2,gel,jaz_blu,irmas-vggish/163__[gel][nod][jaz_blu]0776__2.json,irmas-openl3/163__[gel][nod][jaz_blu]0776__2.npz
0776,2,nod,jaz_blu,irmas-vggish/163__[gel][nod][jaz_blu]0776__2.json,irmas-openl3/163__[gel][nod][jaz_blu]0776__2.npz
2009,2,tru,cla,irmas-vggish/[tru][cla]2009__2.json,irmas-openl3/[tru][cla]2009__2.npz
0302,3,cla,pop_roc,irmas-vggish/[cla][pop_roc]0302__3.json,irmas-openl3/[cla][pop_roc]0302__3.npz
1910,2,tru,pop_roc,irmas-vggish/[tru][pop_roc]1910__2.json,irmas-openl3/[tru][pop_roc]1910__2.npz
2202,3,vio,pop_roc,irmas-vggish/[vio][pop_roc]2202__3.json,irmas-openl3/[vio][pop_roc]2202__3.npz
1167,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1167__1.json,irmas-openl3/[org][jaz_blu]1167__1.npz
0966,1,gel,pop_roc,irmas-vggish/081__[gel][dru][pop_roc]0966__1.json,irmas-openl3/081__[gel][dru][pop_roc]0966__1.npz
0966,1,dru,pop_roc,irmas-vggish/081__[gel][dru][pop_roc]0966__1.json,irmas-openl3/081__[gel][dru][pop_roc]0966__1.npz
0950,1,gel,pop_roc,irmas-vggish/141__[gel][dru][pop_roc]0950__1.json,irmas-openl3/141__[gel][dru][pop_roc]0950__1.npz
0950,1,dru,pop_roc,irmas-vggish/141__[gel][dru][pop_roc]0950__1.json,irmas-openl3/141__[gel][dru][pop_roc]0950__1.npz
1119,3,org,jaz_blu,irmas-vggish/132__[org][dru][jaz_blu]1119__3.json,irmas-openl3/132__[org][dru][jaz_blu]1119__3.npz
1119,3,dru,jaz_blu,irmas-vggish/132__[org][dru][jaz_blu]1119__3.json,irmas-openl3/132__[org][dru][jaz_blu]1119__3.npz
1177,1,org,jaz_blu,irmas-vggish/[org][jaz_blu]1177__1.json,irmas-openl3/[org][jaz_blu]1177__1.npz
0417,2,flu,cou_fol,irmas-vggish/150__[flu][dru][cou_fol]0417__2.json,irmas-openl3/150__[flu][dru][cou_fol]0417__2.npz
0417,2,dru,cou_fol,irmas-vggish/150__[flu][dru][cou_fol]0417__2.json,irmas-openl3/150__[flu][dru][cou_fol]0417__2.npz
0607,1,gac,jaz_blu,irmas-vggish/[gac][jaz_blu]0607__1.json,irmas-openl3/[gac][jaz_blu]0607__1.npz
1900,2,tru,pop_roc,irmas-vggish/[tru][pop_roc]1900__2.json,irmas-openl3/[tru][pop_roc]1900__2.npz
1643,2,sax,cla,irmas-vggish/[sax][cla]1643__2.json,irmas-openl3/[sax][cla]1643__2.npz
